sub,trl,cpos,cdur,resp,rt,type,d1,d2,correct,rt_new,c_s,inCm,UCL
5,236,2,620,2,0.491,2,500,620,1,0.491,0.7986719017065775,FALSE,0.552602677548273
5,131,1,460,1,0.492,2,460,500,0,0.492,0.7906851826895117,FALSE,0.5526139482999627
5,403,1,700,2,0.492,1,700,500,0,0.292,0.7827783308626166,FALSE,0.5526249924214008
5,27,2,700,2,0.495,2,500,700,1,0.495,0.7849505475539904,FALSE,0.5526358145162416
5,577,1,380,2,0.495,2,380,500,1,0.495,0.7871010420784506,FALSE,0.5526464190927494
5,206,2,700,2,0.497,2,500,700,1,0.497,0.789230031657666,FALSE,0.5526568105658513
5,322,2,340,1,0.497,1,500,340,1,0.33699999999999997,0.7913377313410894,FALSE,0.5526669932591417
5,370,1,660,1,0.497,1,660,500,1,0.33699999999999997,0.7934243540276785,FALSE,0.5526769714068416
5,63,2,540,2,0.498,2,500,540,1,0.498,0.7954901104874017,FALSE,0.552686749155712
5,105,2,700,2,0.498,2,500,700,1,0.498,0.7975352093825276,FALSE,0.552696330566925
5,109,1,500,1,0.5,3,500,500,0,0.5,NA,empty,NA
5,576,2,500,1,0.503,3,500,500,0,0.503,NA,empty,NA
5,22,2,540,2,0.505,2,500,540,1,0.505,0.7995598572887024,FALSE,0.5527239361405981
5,486,1,340,2,0.506,2,340,500,1,0.506,0.8015642587158154,FALSE,0.5527327711642289
5,87,1,420,2,0.507,2,420,500,1,0.507,0.8035486161286572,FALSE,0.5527414289347683
5,286,1,580,1,0.509,1,580,500,1,0.429,0.8055131299673707,FALSE,0.5527499130368212
5,60,1,420,2,0.511,2,420,500,1,0.511,0.807457998667697,FALSE,0.5527582269813618
5,21,1,380,2,0.513,2,380,500,1,0.513,0.80938341868102,FALSE,0.5527663742072921
5,66,2,700,2,0.513,2,500,700,1,0.513,0.8112895844942098,FALSE,0.5527743580829648
5,67,2,540,2,0.513,2,500,540,1,0.513,0.8131766886492677,FALSE,0.5527821819076734
5,106,1,420,2,0.513,2,420,500,1,0.513,0.8150449217627751,FALSE,0.5527898489131076
5,334,1,540,1,0.513,1,540,500,1,0.47300000000000003,0.8168944725451474,FALSE,0.5527973622647777
5,417,2,540,1,0.513,2,500,540,0,0.513,0.8087255278196959,FALSE,0.5528047250634072
5,550,1,580,1,0.513,1,580,500,1,0.433,0.8106382725414989,FALSE,0.5528119403462937
5,480,2,500,1,0.514,3,500,500,0,0.514,NA,empty,NA
5,498,2,460,1,0.514,1,500,460,1,0.47400000000000003,0.8125318898160839,FALSE,0.5528259402048614
5,143,2,660,2,0.515,2,500,660,1,0.515,0.8144065709179231,FALSE,0.5528327305498485
5,302,2,340,1,0.515,1,500,340,1,0.355,0.8162625052087439,FALSE,0.5528393849202238
5,51,2,300,1,0.516,1,500,300,1,0.316,0.8180998801566565,FALSE,0.5528459060555545
5,97,2,540,2,0.516,2,500,540,1,0.516,0.81991888135509,FALSE,0.5528522966395456
5,169,1,300,2,0.516,2,300,500,1,0.516,0.8217196925415391,FALSE,0.5528585593012053
5,202,1,540,2,0.517,1,540,500,0,0.47700000000000004,0.8135024956161236,FALSE,0.5528646966159856
5,385,1,620,2,0.517,1,620,500,0,0.397,0.8053674706599624,FALSE,0.5528707111068976
5,499,2,300,1,0.517,1,500,300,1,0.317,0.8073137959533627,FALSE,0.5528766052456031
5,56,2,620,2,0.518,2,500,620,1,0.518,0.809240657993829,FALSE,0.552882381453482
5,383,1,580,1,0.524,1,580,500,1,0.444,0.8111482514138908,FALSE,0.5528880421026774
5,199,2,340,1,0.525,1,500,340,1,0.365,0.8130367688997518,FALSE,0.5528935895171165
5,614,1,580,1,0.525,1,580,500,1,0.445,0.8149064012107543,FALSE,0.5528990259735123
5,634,2,620,2,0.525,2,500,620,1,0.525,0.8167573371986467,FALSE,0.5529043537023399
5,337,1,380,1,0.527,2,380,500,0,0.527,0.8085897638266603,FALSE,0.552909574888796
5,317,2,540,2,0.528,2,500,540,1,0.528,0.8105038661883937,FALSE,0.5529146916737341
5,198,2,660,2,0.529,2,500,660,1,0.529,0.8123988275265097,FALSE,0.552919706154582
5,201,2,500,2,0.529,3,500,500,0,0.529,NA,empty,NA
5,115,2,660,2,0.53,2,500,660,1,0.53,0.8142748392512447,FALSE,0.5529294363819535
5,101,1,340,2,0.531,2,340,500,1,0.531,0.8161320908587322,FALSE,0.5529341561141822
5,164,2,460,1,0.531,1,500,460,1,0.49100000000000005,0.8179707699501448,FALSE,0.5529387815154311
5,309,1,500,1,0.532,3,500,500,0,0.532,NA,empty,NA
5,308,2,500,2,0.535,3,500,500,0,0.535,NA,empty,NA
5,613,1,580,1,0.536,1,580,500,1,0.456,0.8197910622506434,FALSE,0.5529521104762591
5,397,2,580,2,0.537,2,500,580,1,0.537,0.821593151628137,FALSE,0.552956377108074
5,653,2,420,1,0.537,1,500,420,1,0.457,0.8233772201118555,FALSE,0.5529605585003777
5,656,1,420,2,0.537,2,420,500,1,0.537,0.825143447910737,FALSE,0.5529646563626553
5,82,2,660,2,0.538,2,500,660,1,0.538,0.8268920134316297,FALSE,0.5529686723698475
5,421,2,300,1,0.538,1,500,300,1,0.338,0.8286230932973133,FALSE,0.5529726081630594
5,315,2,660,2,0.543,2,500,660,1,0.543,0.8303368623643402,FALSE,0.5529764653502538
5,433,2,620,2,0.544,2,500,620,1,0.544,0.8320334937406968,FALSE,0.5529802455069303
5,416,2,420,1,0.546,1,500,420,1,0.466,0.8337131588032898,FALSE,0.5529839501767895
5,17,1,340,2,0.547,2,340,500,1,0.547,0.8353760272152568,FALSE,0.5529875808723839
5,180,1,460,1,0.547,2,460,500,0,0.547,0.8270222669431042,FALSE,0.5529911390757544
5,461,2,660,2,0.547,2,500,660,1,0.547,0.8287520442736732,FALSE,0.5529946262390544
5,531,2,540,1,0.548,2,500,540,0,0.548,0.8204645238309365,FALSE,0.5529980437851602
5,560,1,460,2,0.549,2,460,500,1,0.549,0.8222598785926272,FALSE,0.5530013931082682
5,159,2,500,2,0.551,3,500,500,0,0.551,NA,empty,NA
5,558,1,340,1,0.551,2,340,500,0,0.551,0.8140372798067009,FALSE,0.5530078925223796
5,451,2,340,1,0.552,1,500,340,1,0.392,0.8158969070086339,FALSE,0.5530110452635847
5,555,2,540,2,0.552,2,500,540,1,0.552,0.8177379379385475,FALSE,0.5530141350833064
5,118,1,580,1,0.553,1,580,500,1,0.47300000000000003,0.8195605585591621,FALSE,0.5530171632408818
5,243,2,460,1,0.553,1,500,460,1,0.513,0.8213649529735705,FALSE,0.5530201309703013
5,425,2,380,1,0.553,1,500,380,1,0.43300000000000005,0.8231513034438348,FALSE,0.5530230394807254
5,487,2,380,1,0.553,1,500,380,1,0.43300000000000005,0.8249197904093964,FALSE,0.5530258899569884
5,528,1,380,1,0.553,2,380,500,0,0.553,0.8166705925053025,FALSE,0.5530286835600942
5,547,1,500,1,0.553,3,500,500,0,0.553,NA,empty,NA
5,574,2,700,2,0.555,2,500,700,1,0.555,0.8185038865802494,FALSE,0.5530341046745894
5,240,2,300,1,0.556,1,500,300,1,0.35600000000000004,0.820318847714447,FALSE,0.5530367343931398
5,325,1,660,1,0.556,1,660,500,1,0.396,0.8221156592373025,FALSE,0.5530393116537743
5,620,2,580,2,0.556,2,500,580,1,0.556,0.8238945026449295,FALSE,0.5530418375054084
5,517,1,540,2,0.557,1,540,500,0,0.517,0.8156555576184802,FALSE,0.553044312975886
5,150,1,340,2,0.56,2,340,500,1,0.56,0.8174990020422954,FALSE,0.5530467390724064
5,348,1,700,1,0.56,1,700,500,1,0.36000000000000004,0.8193240120218724,FALSE,0.5530491167819435
5,434,1,620,2,0.56,1,620,500,0,0.44000000000000006,0.8111307719016537,FALSE,0.5530514470716542
5,629,1,460,1,0.56,2,460,500,0,0.56,0.8030194641826371,FALSE,0.5530537308892809
5,179,2,340,1,0.561,1,500,340,1,0.401,0.8049892695408107,FALSE,0.5530559691635438
5,548,1,660,1,0.562,1,660,500,1,0.402,0.8069393768454026,FALSE,0.5530581628045266
5,305,2,700,2,0.565,2,500,700,1,0.565,0.8088699830769486,FALSE,0.5530603127040524
5,327,2,500,2,0.565,3,500,500,0,0.565,NA,empty,NA
5,86,1,460,1,0.567,2,460,500,0,0.567,0.800781283246179,FALSE,0.5530644847569365
5,61,1,340,2,0.568,2,340,500,1,0.568,0.8027734704137173,FALSE,0.5530665086059278
5,419,2,420,1,0.568,1,500,420,1,0.48799999999999993,0.8047457357095801,FALSE,0.5530684921054303
5,525,1,500,2,0.568,3,500,500,0,0.568,NA,empty,NA
5,311,2,380,1,0.569,1,500,380,1,0.44899999999999995,0.8066982783524843,FALSE,0.5530723412634697
5,26,1,460,2,0.57,2,460,500,1,0.57,0.8086312955689595,FALSE,0.5530742084856966
5,91,2,540,2,0.57,2,500,540,1,0.57,0.8105449826132699,FALSE,0.5530760384864597
5,128,1,580,1,0.571,1,580,500,1,0.49099999999999994,0.8124395327871372,FALSE,0.5530778320089844
5,290,1,580,1,0.571,1,580,500,1,0.49099999999999994,0.8143151374592659,FALSE,0.553079589781606
5,93,1,380,2,0.572,2,380,500,1,0.572,0.8161719860846732,FALSE,0.5530813125180702
5,48,2,340,1,0.573,1,500,340,1,0.4129999999999999,0.8180102662238264,FALSE,0.5530830009178276
5,89,1,700,1,0.575,1,700,500,1,0.37499999999999994,0.8198301635615882,FALSE,0.5530846556663211
5,8,2,700,2,0.576,2,500,700,1,0.576,0.8216318619259724,FALSE,0.5530862774352692
5,37,2,620,2,0.577,2,500,620,1,0.577,0.8234155433067126,FALSE,0.5530878668829411
5,314,2,540,2,0.577,2,500,540,1,0.577,0.8251813878736455,FALSE,0.5530894246544288
5,135,2,660,2,0.578,2,500,660,1,0.578,0.8269295739949091,FALSE,0.5530909513819118
5,259,1,700,1,0.579,1,700,500,1,0.37899999999999995,0.82866027825496,FALSE,0.553092447684917
5,114,1,620,1,0.58,1,620,500,1,0.45999999999999996,0.8303736754724105,FALSE,0.5530939141705739
5,92,1,380,1,0.581,2,380,500,0,0.581,0.8220699387176864,FALSE,0.5530953514338629
5,297,1,420,2,0.581,2,420,500,1,0.581,0.8238492393305096,FALSE,0.5530967600578612
5,19,2,620,1,0.583,2,500,620,0,0.583,0.8156107469372045,FALSE,0.5530981406139811
5,116,1,700,1,0.583,1,700,500,1,0.38299999999999995,0.8174546394678325,FALSE,0.5530994936622049
5,186,1,300,2,0.584,2,300,500,1,0.584,0.8192800930731542,FALSE,0.5531008197513146
5,245,2,300,1,0.584,1,500,300,1,0.38399999999999995,0.8210872921424226,FALSE,0.5531021194191174
5,3,2,700,2,0.585,2,500,700,1,0.585,0.8228764192209984,FALSE,0.5531033931926655
5,39,1,700,1,0.585,1,700,500,1,0.38499999999999995,0.8246476550287885,FALSE,0.5531046415884732
5,655,2,700,2,0.585,2,500,700,1,0.585,0.8264011784785006,FALSE,0.5531058651127275
5,122,2,340,1,0.586,1,500,340,1,0.42599999999999993,0.8281371666937156,FALSE,0.5531070642614966
5,269,2,580,1,0.586,2,500,580,0,0.586,0.8198557950267784,FALSE,0.553108239520932
5,355,2,420,1,0.586,1,500,420,1,0.506,0.8216572370765106,FALSE,0.5531093913674684
5,502,1,580,1,0.589,1,580,500,1,0.509,0.8234406647057455,FALSE,0.5531105202680185
5,77,1,700,1,0.591,1,700,500,1,0.39099999999999996,0.8252062580586881,FALSE,0.5531116266801642
5,373,2,340,1,0.591,1,500,340,1,0.43099999999999994,0.8269541954781012,FALSE,0.5531127110523435
5,493,1,540,1,0.593,1,540,500,1,0.5529999999999999,0.8286846535233202,FALSE,0.5531137738240343
5,264,2,620,2,0.596,2,500,620,1,0.596,0.830397806988087,FALSE,0.553114815425934
5,249,1,500,1,0.597,3,500,500,0,0.597,NA,empty,NA
5,170,1,660,1,0.598,1,660,500,1,0.43799999999999994,0.832093828918206,FALSE,0.553116836800301
5,440,1,700,2,0.598,1,700,500,0,0.39799999999999996,0.8237728906290239,FALSE,0.5531178173918279
5,223,1,660,1,0.599,1,660,500,1,0.43899999999999995,0.8255351617227337,FALSE,0.5531187784520182
5,11,1,620,1,0.601,1,620,500,1,0.481,0.8272798101055063,FALSE,0.5531197203702384
5,24,2,540,2,0.601,2,500,540,1,0.601,0.8290070120044513,FALSE,0.5531206435280795
5,289,1,620,2,0.601,1,620,500,0,0.481,0.8207169418844067,FALSE,0.5531215482995124
5,138,2,620,2,0.602,2,500,620,1,0.602,0.8225097724655627,FALSE,0.5531224350510409
5,248,2,460,1,0.602,1,500,460,1,0.5619999999999999,0.824284674740907,FALSE,0.5531233041418508
5,637,1,660,1,0.602,1,660,500,1,0.44199999999999995,0.826041827993498,FALSE,0.5531241559239574
5,68,1,420,2,0.603,2,420,500,1,0.603,0.8277814097135631,FALSE,0.5531249907423478
5,660,1,660,1,0.603,1,660,500,1,0.44299999999999995,0.8295035956164274,FALSE,0.553125808935123
5,166,1,300,2,0.604,2,300,500,1,0.604,0.8312085596602631,FALSE,0.5531266108336347
5,388,1,300,2,0.604,2,300,500,1,0.604,0.8328964740636604,FALSE,0.5531273967626211
5,458,2,700,2,0.604,2,500,700,1,0.604,0.8345675093230238,FALSE,0.5531281670403392
5,545,2,420,1,0.605,1,500,420,1,0.525,0.8362218342297936,FALSE,0.5531289219786941
5,391,2,420,1,0.606,1,500,420,1,0.526,0.8378596158874957,FALSE,0.5531296618833667
5,203,2,580,2,0.607,2,500,580,1,0.607,0.8394810197286208,FALSE,0.5531303870539377
5,607,2,620,2,0.61,2,500,620,1,0.61,0.8410862095313346,FALSE,0.5531310977840103
5,88,1,460,1,0.611,2,460,500,0,0.611,0.8326753474360212,FALSE,0.553131794361329
5,233,1,580,1,0.611,1,580,500,1,0.531,0.8343485939616611,FALSE,0.5531324770678976
5,275,1,580,1,0.611,1,580,500,1,0.531,0.8360051080220444,FALSE,0.5531331461800935
