sub,trl,cpos,cdur,resp,rt,type,d1,d2,correct,c_s,inCm,UCL
15,296,2,440,1,381,1,500,440,1,0.8288891299497095,FALSE,0.5531241559239574
15,659,2,420,1,381,1,500,420,1,0.8306002386502125,FALSE,0.5531249907423478
15,372,2,420,1,382,1,500,420,1,0.8322942362637104,FALSE,0.553125808935123
15,647,2,420,2,384,1,500,420,0,0.8239712939010733,FALSE,0.5531266108336347
15,116,2,480,1,385,1,500,480,1,0.8257315809620626,FALSE,0.5531273967626211
15,305,2,400,1,386,1,500,400,1,0.8274742651524419,FALSE,0.5531281670403392
15,366,2,420,1,386,1,500,420,1,0.8291995225009176,FALSE,0.5531289219786941
15,148,2,540,2,387,2,500,540,1,0.8309075272759083,FALSE,0.5531296618833667
15,274,2,420,1,387,1,500,420,1,0.8325984520031493,FALSE,0.5531303870539377
15,345,2,540,2,387,2,500,540,1,0.8342724674831178,FALSE,0.5531310977840103
15,537,2,520,2,387,2,500,520,1,0.8359297428082866,FALSE,0.553131794361329
15,422,2,460,1,388,1,500,460,1,0.8375704453802038,FALSE,0.5531324770678976
15,6,2,480,1,389,1,500,480,1,0.8391947409264017,FALSE,0.5531331461800935
15,286,2,480,1,389,1,500,480,1,0.8408027935171376,FALSE,0.5531338019687805
15,363,2,400,1,390,1,500,400,1,0.8423947655819662,FALSE,0.5531344446994189
15,527,2,480,1,390,1,500,480,1,0.8439708179261466,FALSE,0.5531350746321734
15,240,2,460,1,391,1,500,460,1,0.8455311097468852,FALSE,0.5531356920220196
15,433,2,420,1,391,1,500,420,1,0.8470757986494163,FALSE,0.5531362971188472
15,265,2,480,1,392,1,500,480,1,0.8486050406629221,FALSE,0.5531368901675616
15,58,2,420,1,394,1,500,420,1,0.8501189902562929,FALSE,0.5531374714081841
15,298,2,420,1,396,1,500,420,1,0.8516178003537299,FALSE,0.553138041075949
15,325,2,500,2,396,3,500,500,0,NA,empty,NA
15,69,2,460,1,397,1,500,460,1,0.8531016223501926,FALSE,0.5531391466104809
15,72,2,400,1,397,1,500,400,1,0.8545706061266907,FALSE,0.5531396829246339
15,135,2,520,1,399,2,500,520,0,0.8460249000654237,FALSE,0.5531402085608831
15,572,2,400,1,400,1,500,400,1,0.8475646510647695,FALSE,0.5531407237319257
15,638,2,480,2,400,1,500,480,0,0.8390890045541218,FALSE,0.5531412286462185
15,460,2,420,1,402,1,500,420,1,0.8406981145085806,FALSE,0.5531417235080618
15,146,2,440,1,403,1,500,440,1,0.8422911333634947,FALSE,0.5531422085176828
15,651,2,560,2,404,2,500,560,1,0.8438682220298598,FALSE,0.5531426838713172
15,37,2,440,1,405,1,500,440,1,0.8454295398095611,FALSE,0.5531431497612883
15,101,2,420,1,406,1,500,420,1,0.8469752444114655,FALSE,0.553143606376086
15,159,2,520,2,406,2,500,520,1,0.8485054919673509,FALSE,0.5531440539004422
15,631,2,420,1,407,1,500,420,1,0.8500204370476774,FALSE,0.5531444925154069
15,52,2,460,1,408,1,500,460,1,0.8515202326772006,FALSE,0.5531449223984212
15,485,2,440,1,409,1,500,440,1,0.8530050303504285,FALSE,0.5531453437233893
15,518,2,500,2,409,3,500,500,0,NA,empty,NA
15,294,2,400,1,410,1,500,400,1,0.8544749800469242,FALSE,0.5531461613775429
15,437,2,440,1,410,1,500,440,1,0.855930230246455,FALSE,0.5531465580374815
15,574,2,480,1,410,1,500,480,1,0.8573709279439904,FALSE,0.5531469468010147
15,225,2,440,1,411,1,500,440,1,0.8587972186645505,FALSE,0.5531473278253941
15,446,2,460,1,412,1,500,460,1,0.860209246477905,FALSE,0.5531477012647379
15,79,2,480,2,413,1,500,480,0,0.8516071540131259,FALSE,0.5531480672700925
15,49,2,500,2,414,3,500,500,0,NA,empty,NA
15,282,2,500,2,414,3,500,500,0,NA,empty,NA
15,315,2,460,1,416,1,500,460,1,0.8530910824729947,FALSE,0.5531491221478989
15,335,2,420,1,416,1,500,420,1,0.8545601716482647,FALSE,0.5531494598684591
15,263,2,600,2,417,2,500,600,1,0.856014569931782,FALSE,0.5531497908662978
15,292,2,480,2,419,1,500,480,0,0.8474544242324642,FALSE,0.5531501152752794
15,301,2,440,1,419,1,500,440,1,0.8489798799901396,FALSE,0.5531504332266008
15,314,2,520,2,420,2,500,520,1,0.8504900811902382,FALSE,0.5531507448488453
15,127,2,500,1,421,3,500,500,0,NA,empty,NA
15,302,2,420,1,421,1,500,420,1,0.8519851803783358,FALSE,0.5531513496076785
15,279,2,500,2,422,3,500,500,0,NA,empty,NA
15,158,2,480,1,425,1,500,480,1,0.8534653285745525,FALSE,0.5531519305301212
15,400,2,600,2,425,2,500,600,1,0.854930675288807,FALSE,0.5531522123478334
15,530,2,440,1,425,1,500,440,1,0.8563813685359188,FALSE,0.553152488555923
15,267,2,600,2,427,2,500,600,1,0.8578175548505597,FALSE,0.553152759266079
15,623,2,420,1,428,1,500,420,1,0.8592393793020541,FALSE,0.553153024587765
15,327,2,420,1,429,1,500,420,1,0.8606469855090335,FALSE,0.5531532846282644
15,359,2,560,1,431,2,500,560,0,0.8520405156539431,FALSE,0.5531535394927233
15,462,2,440,1,432,1,500,440,1,0.8535201104974037,FALSE,0.5531537892841938
15,571,2,480,1,432,1,500,480,1,0.8549849093924297,FALSE,0.5531540341036748
15,155,2,400,1,435,1,500,400,1,0.8564350602985054,FALSE,0.553154274050154
15,171,2,420,2,435,1,500,420,0,0.8478707096955203,FALSE,0.5531545092206474
15,585,2,420,1,436,1,500,420,1,0.8493920025985651,FALSE,0.5531547397102382
15,277,2,420,1,438,1,500,420,1,0.8508980825725794,FALSE,0.5531549656121164
15,356,2,440,1,440,1,500,440,1,0.8523891017468536,FALSE,0.5531551870176157
15,203,2,440,1,441,1,500,440,1,0.853865210729385,FALSE,0.5531554040162506
15,276,2,460,2,441,1,500,460,0,0.8453265586220912,FALSE,0.5531556166957531
15,333,2,480,2,442,1,500,480,0,0.8368732930358702,FALSE,0.5531558251421078
15,488,2,460,1,444,1,500,460,1,0.8385045601055116,FALSE,0.5531560294395869
15,38,2,520,2,445,2,500,520,1,0.8401195145044564,FALSE,0.5531562296707843
15,213,2,480,1,446,1,500,480,1,0.8417183193594119,FALSE,0.5531564259166488
15,421,2,480,1,446,1,500,480,1,0.8433011361658178,FALSE,0.5531566182565177
15,65,2,420,1,447,1,500,420,1,0.8448681248041596,FALSE,0.5531568067681479
15,21,2,600,2,448,2,500,600,1,0.846419443556118,FALSE,0.553156991527748
15,508,2,400,1,449,1,500,400,1,0.8479552491205568,FALSE,0.553157172610009
15,560,2,520,2,449,2,500,520,1,0.8494756966293512,FALSE,0.5531573500881343
15,493,2,580,2,453,2,500,580,1,0.8509809396630577,FALSE,0.5531575240338699
15,516,2,460,1,453,1,500,460,1,0.8524711302664271,FALSE,0.5531576945175332
15,44,2,400,1,455,1,500,400,1,0.8539464189637628,FALSE,0.5531578616080408
15,630,2,420,1,456,1,500,420,1,0.8554069547741252,FALSE,0.5531580253729379
15,59,2,480,1,457,1,500,480,1,0.8568528852263839,FALSE,0.5531581858784238
15,285,2,500,1,457,3,500,500,0,NA,empty,NA
15,377,2,560,1,457,2,500,560,0,0.84828435637412,FALSE,0.5531584973693973
15,1,2,520,2,458,2,500,520,1,0.8498015128103789,FALSE,0.5531586484807978
15,371,2,520,2,460,2,500,520,1,0.8513034976822751,FALSE,0.5531587965846647
15,385,2,500,1,460,3,500,500,0,NA,empty,NA
15,430,2,500,1,463,3,500,500,0,NA,empty,NA
15,568,2,520,2,463,2,500,520,1,0.8527904627054523,FALSE,0.5531592234437904
15,387,2,400,1,464,1,500,400,1,0.8542625580783978,FALSE,0.5531593601043844
15,581,2,580,2,464,2,500,580,1,0.8557199324976138,FALSE,0.5531594940450917
15,106,2,500,2,465,3,500,500,0,NA,empty,NA
15,622,2,420,1,466,1,500,420,1,0.8571627331726377,FALSE,0.5531597539823248
15,570,2,400,1,467,1,500,400,1,0.8585911058409114,FALSE,0.5531598800839168
15,579,2,420,1,468,1,500,420,1,0.8600051947825023,FALSE,0.5531600036757969
15,307,2,580,2,469,2,500,580,1,0.8614051428346773,FALSE,0.5531601248079198
15,53,2,540,2,470,2,500,540,1,0.8627910914063305,FALSE,0.5531602435292455
15,566,2,580,2,470,2,500,580,1,0.8641631804922671,FALSE,0.5531603598877597
15,580,2,540,2,470,2,500,540,1,0.8655215486873444,FALSE,0.5531604739304923
15,75,2,420,1,471,1,500,420,1,0.866866333200471,FALSE,0.5531605857035371
15,637,2,560,2,471,2,500,560,1,0.8681976698684664,FALSE,0.5531606952520702
15,33,2,440,1,473,1,500,440,1,0.8695156931697817,FALSE,0.5531608026203685
15,99,2,400,1,474,1,500,400,1,0.8708205362380839,FALSE,0.5531609078518273
15,152,2,400,1,474,1,500,400,1,0.8721123308757031,FALSE,0.5531610109889779
15,395,2,440,1,476,1,500,440,1,0.873391207566946,FALSE,0.5531611120735049
15,501,2,480,2,476,1,500,480,0,0.8646572954912766,FALSE,0.5531612111462635
15,241,2,480,1,477,1,500,480,1,0.8660107225363638,FALSE,0.5531613082472949
15,330,2,440,1,478,1,500,440,1,0.8673506153110001,FALSE,0.5531614034158439
15,440,2,460,2,478,1,500,460,0,0.8586771091578901,FALSE,0.5531614966903732
15,604,2,520,2,478,2,500,520,1,0.8600903380663112,FALSE,0.5531615881085806
15,194,2,400,1,479,1,500,400,1,0.8614894346856481,FALSE,0.5531616777074133
15,364,2,580,2,479,2,500,580,1,0.8628745403387916,FALSE,0.5531617655230826
15,119,2,400,1,482,1,500,400,1,0.8642457949354038,FALSE,0.5531618515910792
15,161,2,560,2,485,2,500,560,1,0.8656033369860497,FALSE,0.5531619359461877
15,397,2,440,1,485,1,500,440,1,0.8669473036161892,FALSE,0.5531620186224995
15,459,2,420,1,485,1,500,420,1,0.8682778305800273,FALSE,0.553162099653428
15,344,2,560,2,491,2,500,560,1,0.869595052274227,FALSE,0.553162179071721
15,471,2,540,2,492,2,500,540,1,0.8708991017514847,FALSE,0.5531622569094751
15,389,2,500,2,493,3,500,500,0,NA,empty,NA
15,615,2,420,2,493,1,500,420,0,0.8621901107339698,FALSE,0.5531624079685684
15,268,2,420,1,494,1,500,420,1,0.8635682096266301,FALSE,0.5531624812509564
15,453,2,560,2,494,2,500,560,1,0.8649325275303638,FALSE,0.5531625530749267
15,300,2,420,1,496,1,500,420,1,0.8662832022550602,FALSE,0.5531626234695058
15,63,2,540,2,498,2,500,540,1,0.8676203702325096,FALSE,0.5531626924631424
15,264,2,540,1,499,2,500,540,0,0.8589441665301845,FALSE,0.5531627600837187
15,587,2,500,2,499,3,500,500,0,NA,empty,NA
15,406,2,440,1,500,1,500,440,1,0.8603547248648826,FALSE,0.553162891314456
15,192,2,500,2,503,3,500,500,0,NA,empty,NA
15,275,2,440,1,504,1,500,440,1,0.8617511776162338,FALSE,0.5531630173738735
15,261,2,460,1,505,1,500,460,1,0.8631336658400715,FALSE,0.5531630785283407
15,550,2,600,2,505,2,500,600,1,0.8645023291816707,FALSE,0.5531631384657656
15,373,2,480,1,506,1,500,480,1,0.865857305889854,FALSE,0.5531631972103702
15,495,2,400,1,509,1,500,400,1,0.8671987328309555,FALSE,0.5531632547858942
15,142,2,460,1,510,1,500,460,1,0.868526745502646,FALSE,0.5531633112156048
15,73,2,580,2,512,2,500,580,1,0.8698414780476195,FALSE,0.5531633665223059
15,143,2,580,2,512,2,500,580,1,0.8711430632671433,FALSE,0.553163420728348
15,271,2,460,1,513,1,500,460,1,0.8724316326344719,FALSE,0.5531634738556361
15,167,2,540,2,514,2,500,540,1,0.8737073163081271,FALSE,0.5531635259256398
15,208,2,520,1,514,2,500,520,0,0.8649702431450459,FALSE,0.5531635769594008
15,582,2,500,2,514,3,500,500,0,NA,empty,NA
15,394,2,400,1,517,1,500,400,1,0.8663205407135954,FALSE,0.5531636760002774
15,196,2,540,2,523,2,500,540,1,0.8676573353064595,FALSE,0.5531637240474161
15,539,2,420,1,524,1,500,420,1,0.8689807619533949,FALSE,0.5531637711383746
15,232,2,460,1,525,1,500,460,1,0.8702909543338609,FALSE,0.5531638172921826
15,289,2,400,1,526,1,500,400,1,0.8715880447905223,FALSE,0.5531638625274908
15,458,2,440,1,527,1,500,440,1,0.872872164342617,FALSE,0.5531639068625791
15,153,2,400,1,530,1,500,400,1,0.8741434426991909,FALSE,0.5531639503153634
15,30,2,540,1,532,2,500,540,0,0.8654020082721989,FALSE,0.5531639929034027
15,90,2,580,2,532,2,500,580,1,0.866747988189477,FALSE,0.5531640346439068
15,97,2,480,2,533,1,500,480,0,0.8580805083075822,FALSE,0.5531640755537433
15,147,2,440,2,533,1,500,440,0,0.8494997032245064,FALSE,0.5531641156494433
15,254,2,400,1,534,1,500,400,1,0.8510047061922613,FALSE,0.5531641549472096
15,316,2,460,1,534,1,500,460,1,0.8524946591303387,FALSE,0.5531641934629222
15,405,2,480,1,535,1,500,480,1,0.8539697125390353,FALSE,0.5531642312121451
15,410,2,600,2,535,2,500,600,1,0.8554300154136449,FALSE,0.5531642682101323
15,382,2,480,1,541,1,500,480,1,0.8568757152595085,FALSE,0.5531643044718347
15,545,2,460,2,543,1,500,460,0,0.8483069581069134,FALSE,0.5531643400119052
15,635,2,500,2,543,3,500,500,0,NA,empty,NA
15,445,2,480,2,545,1,500,480,0,0.8398238885258442,FALSE,0.5531644089843103
15,35,2,440,2,550,1,500,440,0,0.8314256496405857,FALSE,0.5531644424445161
15,132,2,580,2,550,2,500,580,1,0.8331113931441799,FALSE,0.5531644752388433
15,137,2,440,1,550,1,500,440,1,0.8347802792127381,FALSE,0.5531645073805438
15,649,2,440,1,552,1,500,440,1,0.8364324764206107,FALSE,0.5531645388826055
15,309,2,480,1,554,1,500,480,1,0.8380681516564046,FALSE,0.5531645697577582
15,67,2,440,1,555,1,500,440,1,0.8396874701398406,FALSE,0.5531646000184779
15,591,2,460,1,557,1,500,460,1,0.8412905954384422,FALSE,0.5531646296769925
15,538,2,460,1,559,1,500,460,1,0.8428776894840578,FALSE,0.5531646587452866
15,432,2,500,1,561,3,500,500,0,NA,empty,NA
15,51,2,440,1,563,1,500,440,1,0.8444489125892173,FALSE,0.5531647151579638
15,128,2,560,1,563,2,500,560,0,0.8360044234633252,FALSE,0.55316474252514225
15,280,2,500,2,566,3,500,500,0,NA,empty,NA
15,86,2,420,1,567,1,500,420,1,0.837644379228692,FALSE,0.5531647956364759
15,503,2,520,2,567,2,500,520,1,0.839267935436405,FALSE,0.5531648214020924
15,523,2,460,2,568,1,500,460,0,0.8308752560820409,FALSE,0.5531648466549611
15,76,2,420,1,569,1,500,420,1,0.8325665035212205,FALSE,0.553164871405286
15,149,2,520,2,570,2,500,520,1,0.8342408384860083,FALSE,0.5531648956630684
15,340,2,440,1,572,1,500,440,1,0.8358984301011482,FALSE,0.5531649194381101
15,393,2,460,1,577,1,500,460,1,0.8375394458001367,FALSE,0.5531649427400182
15,180,2,400,1,580,1,500,400,1,0.8391640513421353,FALSE,0.5531649655782083
15,290,2,500,2,580,3,500,500,0,NA,empty,NA
15,50,2,500,2,582,3,500,500,0,NA,empty,NA
15,567,2,420,1,586,1,500,420,1,0.840772410828714,FALSE,0.5531650314018406
15,535,2,460,1,588,1,500,460,1,0.8423646867204269,FALSE,0.5531650524756246
15,438,2,500,1,600,3,500,500,0,NA,empty,NA
15,197,2,520,2,603,2,500,520,1,0.8439410398532226,FALSE,0.5531650933734094
15,396,2,560,2,603,2,500,560,1,0.8455016294546903,FALSE,0.5531651132139358
15,40,2,460,2,604,1,500,460,0,0.8370466131601434,FALSE,0.5531651326596285
15,650,2,500,1,604,3,500,500,0,NA,empty,NA
15,561,2,500,2,607,3,500,500,0,NA,empty,NA
15,559,2,420,1,614,1,500,420,1,0.838676147028542,FALSE,0.5531651887055008
15,489,2,580,2,616,2,500,580,1,0.8402893855582566,FALSE,0.5531652066488855
15,19,2,500,2,617,3,500,500,0,NA,empty,NA
15,620,2,460,1,617,1,500,460,1,0.841886491702674,FALSE,0.5531652414715231
15,590,2,560,2,620,2,500,560,1,0.8434676267856474,FALSE,0.5531652583648469
15,61,2,420,1,622,1,500,420,1,0.8450329505177909,FALSE,0.5531652749219883
15,105,2,540,2,624,2,500,540,1,0.8465826210126131,FALSE,0.55316529114963775
15,483,2,480,1,626,1,500,480,1,0.8481167948024869,FALSE,0.5531653070543521
15,2,2,400,1,627,1,500,400,1,0.849635626854462,FALSE,0.5531653226425579
15,68,2,480,1,628,1,500,480,1,0.8511392705859174,FALSE,0.5531653379205541
15,41,2,600,2,629,2,500,600,1,0.8526278778800582,FALSE,0.5531653528945139
15,66,2,460,1,629,1,500,460,1,0.8541015991012576,FALSE,0.5531653675704877
15,215,2,540,1,629,2,500,540,0,0.8455605831102451,FALSE,0.5531653819544058
15,12,2,500,1,630,3,500,500,0,NA,empty,NA
15,235,2,480,1,630,1,500,480,1,0.8471049772791426,FALSE,0.553165409869207
15,391,2,500,2,631,3,500,500,0,NA,empty,NA
15,150,2,500,2,633,3,500,500,0,NA,empty,NA
15,29,2,420,1,634,1,500,420,1,0.8486339275063511,FALSE,0.553165449692581
15,233,2,420,1,635,1,500,420,1,0.8501475882312877,FALSE,0.5531654624422488
15,81,2,560,2,640,2,500,560,1,0.8516461123489748,FALSE,0.5531654749381953
15,98,2,520,2,640,2,500,520,1,0.853129651225485,FALSE,0.5531654871854697
15,417,2,440,1,640,1,500,440,1,0.8545983547132302,FALSE,0.5531654991890205
15,27,2,560,2,641,2,500,560,1,0.8560523711660979,FALSE,0.553165510953698
15,227,2,520,1,641,2,500,520,0,0.847491847454437,FALSE,0.553165522484256
15,100,2,440,1,642,1,500,440,1,0.8490169289798926,FALSE,0.5531655337853534
15,112,2,540,2,646,2,500,540,1,0.8505267596900936,FALSE,0.5531655448615566
15,444,2,560,1,647,2,500,560,0,0.8420214920931927,FALSE,0.5531655557173412
15,563,2,400,1,651,1,500,400,1,0.8436012771722607,FALSE,0.5531655663570935
15,628,2,540,2,651,2,500,540,1,0.8451652644005382,FALSE,0.5531655767851126
15,478,2,500,2,652,3,500,500,0,NA,empty,NA
15,441,2,460,1,661,1,500,460,1,0.8467136117565328,FALSE,0.5531655970227219
15,360,2,420,1,668,1,500,420,1,0.8482464756389675,FALSE,0.5531656068404893
15,428,2,420,1,669,1,500,420,1,0.8497640108825778,FALSE,0.5531656164628814
15,605,2,460,2,673,1,500,460,0,0.841266370773752,FALSE,0.5531656258937863
15,303,2,500,1,677,3,500,500,0,NA,empty,NA
15,110,2,460,2,679,1,500,460,0,0.8328537070660145,FALSE,0.5531656441963008
15,151,2,440,1,680,1,500,440,1,0.8345251699953543,FALSE,0.5531656530753059
15,504,2,480,1,681,1,500,480,1,0.8361799182954007,FALSE,0.5531656617776173
15,229,2,520,2,690,2,500,520,1,0.8378181191124467,FALSE,0.5531656703067513
15,89,2,400,1,694,1,500,400,1,0.8394399379213223,FALSE,0.5531656786661543
15,521,2,400,1,695,1,500,400,1,0.8410455385421091,FALSE,0.5531656868592039
15,28,2,600,2,697,2,500,600,1,0.842635083156688,FALSE,0.5531656948892105
15,177,2,580,2,698,2,500,580,1,0.8442087323251212,FALSE,0.5531657027594188
15,25,2,440,1,700,1,500,440,1,0.8457666450018699,FALSE,0.5531657104730089
15,187,2,440,1,700,1,500,440,1,0.8473089785518513,FALSE,0.5531657180330974
15,78,2,580,2,703,2,500,580,1,0.8488358887663328,FALSE,0.5531657254427391
15,520,2,520,2,704,2,500,520,1,0.8503475298786695,FALSE,0.553165732704928
15,403,2,400,1,705,1,500,400,1,0.8518440545798828,FALSE,0.5531657398225983
15,162,2,460,1,715,1,500,460,1,0.8533256140340839,FALSE,0.5531657467986262
15,64,2,580,2,722,2,500,580,1,0.8547923578937431,FALSE,0.5531657536358301
15,505,2,400,1,723,1,500,400,1,0.8562444343148057,FALSE,0.5531657603369728
15,93,2,480,2,725,1,500,480,0,0.8476819899716577,FALSE,0.5531657669047619
15,211,2,540,2,728,2,500,540,1,0.8492051700719411,FALSE,0.5531657733418514
15,633,2,420,2,730,1,500,420,0,0.8407131183712216,FALSE,0.5531657796508419
15,74,2,460,1,731,1,500,460,1,0.8423059871875095,FALSE,0.5531657858342828
15,198,2,520,1,740,2,500,520,0,0.8338829273156344,FALSE,0.5531657918946725
15,239,2,460,1,742,1,500,460,1,0.8355440980424781,FALSE,0.5531657978344597
15,328,2,460,2,742,1,500,460,0,0.8271886570620534,FALSE,0.5531658036560447
15,131,2,580,2,748,2,500,580,1,0.8289167704914329,FALSE,0.5531658093617794
15,206,2,580,2,761,2,500,580,1,0.8306276027865185,FALSE,0.5531658149539694
15,281,2,400,1,763,1,500,400,1,0.8323213267586533,FALSE,0.5531658204348743
15,140,2,460,1,766,1,500,460,1,0.8339981134910668,FALSE,0.5531658258067086
15,16,2,480,1,768,1,500,480,1,0.8356581323561562,FALSE,0.5531658310716429
15,352,2,540,2,774,2,500,540,1,0.8373015510325946,FALSE,0.5531658362318045
15,46,2,400,1,783,1,500,400,1,0.8389285355222686,FALSE,0.5531658412892784
15,648,2,460,2,793,1,500,460,0,0.830539250167046,FALSE,0.553165846246108
15,111,2,400,1,794,1,500,400,1,0.8322338576653755,FALSE,0.5531658511042964
15,228,2,520,2,794,2,500,520,1,0.8339115190887217,FALSE,0.5531658558658062
15,510,2,500,1,796,3,500,500,0,NA,empty,NA
15,10,2,400,1,803,1,500,400,1,0.8355724038978345,FALSE,0.5531658651064484
15,18,2,480,1,804,1,500,480,1,0.8372166798588562,FALSE,0.5531658695893144
15,632,2,460,2,805,1,500,460,0,0.8288445130602676,FALSE,0.5531658739829709
15,14,2,480,1,820,1,500,480,1,0.830556067929665,FALSE,0.5531658782891933
15,91,2,580,2,820,2,500,580,1,0.8322505072503683,FALSE,0.5531658825097215
15,331,2,540,2,826,2,500,540,1,0.8339280021778647,FALSE,0.553165886646261
15,448,2,500,2,830,3,500,500,0,NA,empty,NA
15,96,2,460,1,831,1,500,460,1,0.835588722156086,FALSE,0.5531658946740255
15,242,2,580,2,832,2,500,580,1,0.8372328349345252,FALSE,0.5531658985684944
15,199,2,480,1,834,1,500,480,1,0.83886050658518,FALSE,0.553165902385463
15,343,2,480,2,837,1,500,480,0,0.8304719015193281,FALSE,0.5531659061264738
15,26,2,440,1,840,1,500,440,1,0.8321671825041349,FALSE,0.5531659097930381
15,84,2,600,2,846,2,500,600,1,0.8338455106790935,FALSE,0.5531659133866376
15,273,2,420,2,846,1,500,420,0,0.8255070555723025,FALSE,0.5531659169087242
15,182,2,400,1,848,1,500,400,1,0.8272519850165795,FALSE,0.553165920360721
15,553,2,480,2,851,1,500,480,0,0.8189794651664137,FALSE,0.553165923744023
15,584,2,420,2,873,1,500,420,0,0.8107896705147496,FALSE,0.5531659270599969
15,62,2,560,2,881,2,500,560,1,0.812681773809602,FALSE,0.5531659303099827
15,392,2,580,2,883,2,500,580,1,0.8145549560715061,FALSE,0.5531659334952937
15,287,2,480,1,884,1,500,480,1,0.816409406510791,FALSE,0.5531659366172169
15,56,2,500,1,897,3,500,500,0,NA,empty,NA
15,95,2,460,1,902,1,500,460,1,0.8182453124456831,FALSE,0.5531659426759201
15,188,2,560,2,912,2,500,560,1,0.8200628593212262,FALSE,0.5531659456151482
15,388,2,500,2,913,3,500,500,0,NA,empty,NA
15,7,2,540,2,918,2,500,540,1,0.821862230728014,FALSE,0.553165951319296
15,562,2,560,2,922,2,500,560,1,0.8236436084207339,FALSE,0.5531659540865206
15,291,2,560,1,928,2,500,560,0,0.8154071723365266,FALSE,0.5531659567986771
15,201,2,500,1,943,3,500,500,0,NA,empty,NA
15,22,2,420,1,952,1,500,420,1,0.8172531006131614,FALSE,0.5531659620621482
15,23,2,440,1,959,1,500,440,1,0.8190805696070298,FALSE,0.5531659646155894
15,13,2,580,2,963,2,500,580,1,0.8208897639109595,FALSE,0.5531659671182171
15,629,2,420,2,963,1,500,420,0,0.8126808662718499,FALSE,0.5531659695710422
15,54,2,440,2,965,1,500,440,0,0.8045540576091313,FALSE,0.5531659719750561
15,156,2,540,2,982,2,500,540,1,0.80650851703304,FALSE,0.55316597433123
15,71,2,440,1,984,1,500,440,1,0.8084434318627096,FALSE,0.5531659766405159
